date,comunidad,var,name,value
2018-11-01,Total España,CONSUMO X CAPITA,BACALAO CONGELADO,0.02767124899564
2018-11-01,Total España,CONSUMO X CAPITA,BACALAO FRESCO,0.04490190567852
2018-11-01,Total España,CONSUMO X CAPITA,BERBEREC.CONGELADO,7.406455829e-5
2018-11-01,Total España,CONSUMO X CAPITA,BERBERECHOS,0.00880279854532
2018-11-01,Total España,CONSUMO X CAPITA,BOQUERONES FRESCOS,0.06288769816301
2018-11-01,Total España,CONSUMO X CAPITA,CABALLA FRESCA,0.01938646103157
2018-11-01,Total España,CONSUMO X CAPITA,CALAMAR Y PULPO FR,0.06698275234658
2018-11-01,Total España,CONSUMO X CAPITA,CALAMARES,0.00733188893539
2018-11-01,Total España,CONSUMO X CAPITA,CALAMARES CONGELAD,0.03820896432047
2018-11-01,Total España,CONSUMO X CAPITA,"CALAMARES,PULPO",0.11006576884715
2018-11-01,Total España,CONSUMO X CAPITA,CHICHARRO/CABALLA,0.0102034670924
2018-11-01,Total España,CONSUMO X CAPITA,CONS.PESCADO/MOLUSCO,0.32054199563704
2018-11-01,Total España,CONSUMO X CAPITA,DORADA,0.05398336750138
2018-11-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.COCIDO,0.04109999556814
2018-11-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.CONG.,0.13547516270336
2018-11-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.FRESCO,0.03240746407429
2018-11-01,Total España,CONSUMO X CAPITA,GAMBAS/LANGOSTINOS,0.2089826223458
2018-11-01,Total España,CONSUMO X CAPITA,LENGUADO,0.04909118583846
2018-11-01,Total España,CONSUMO X CAPITA,LENGUADO CONGELADO,0.00519136524471
2018-11-01,Total España,CONSUMO X CAPITA,LENGUADO FRESCO,0.04389982059375
2018-11-01,Total España,CONSUMO X CAPITA,LUBINA,0.04981726800979
2018-11-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC COCI,0.05976645119085
2018-11-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC CONG,0.23220465075318
2018-11-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC FRES,0.31513708840119
2018-11-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSCO/CRUS,0.60710819034522
2018-11-01,Total España,CONSUMO X CAPITA,MEJILLON,0.11271035921732
2018-11-01,Total España,CONSUMO X CAPITA,MEJILLON CONGELADO,0.0043281998148
2018-11-01,Total España,CONSUMO X CAPITA,MEJILLON FRESCO,0.10838215940251
2018-11-01,Total España,CONSUMO X CAPITA,MEJILLONES,0.02360943840623
2018-11-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD,0.22652235460679
2018-11-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.CON,0.07619092113148
2018-11-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.FRE,0.1503314334753
2018-11-01,Total España,CONSUMO X CAPITA,OTRAS CONS.PESCADO,0.07703879713775
2018-11-01,Total España,CONSUMO X CAPITA,OTROS AHUMADOS,0.00488890989718
2018-11-01,Total España,CONSUMO X CAPITA,OTROS MARISC.COCI.,0.0186664556227
2018-11-01,Total España,CONSUMO X CAPITA,OTROS MARISC.CONG.,0.03538328073119
2018-11-01,Total España,CONSUMO X CAPITA,OTROS MARISC.FRES.,0.07956261486711
2018-11-01,Total España,CONSUMO X CAPITA,OTROS MARISC/MOLUSC,0.133612351221
2018-11-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS,0.24608836830067
2018-11-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS CON,0.07839770848729
2018-11-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS FRE,0.16769065981337
2018-11-01,Total España,CONSUMO X CAPITA,PESCADO SALADO,0.01795646054594
2018-11-01,Total España,CONSUMO X CAPITA,PESCADOS,1.03173904571194
2018-11-01,Total España,CONSUMO X CAPITA,PESCADOS CONGELADOS,0.19571939906911
2018-11-01,Total España,CONSUMO X CAPITA,PESCADOS FRESCOS,0.83601964664283
2018-11-01,Total España,CONSUMO X CAPITA,PULPO,7.2116005947e-4
2018-11-01,Total España,CONSUMO X CAPITA,PULPO CONGELADO,0.00487405218009
2018-11-01,Total España,CONSUMO X CAPITA,RAPE,0.02438815371167
2018-11-01,Total España,CONSUMO X CAPITA,RODABALLO,0.00922296514268
2018-11-01,Total España,CONSUMO X CAPITA,SALMON,0.12006333822194
2018-11-01,Total España,CONSUMO X CAPITA,SALMON AHUMADO,0.01059764364186
2018-11-01,Total España,CONSUMO X CAPITA,SALMON CONGELADO,0.00826815520997
2018-11-01,Total España,CONSUMO X CAPITA,SALMON FRESCO,0.11179518301196
2018-11-01,Total España,CONSUMO X CAPITA,SARDINA/BOQUERON,0.10851430104573
2018-11-01,Total España,CONSUMO X CAPITA,SARDINAS,0.02144096116993
2018-11-01,Total España,CONSUMO X CAPITA,SARDINAS FRESCAS,0.04430842972799
2018-11-01,Total España,CONSUMO X CAPITA,TOTAL CARNE,4.06294723544948
2018-11-01,Total España,CONSUMO X CAPITA,TOTAL PESCA,1.95938923169422
2018-11-01,Total España,CONSUMO X CAPITA,TRUCHA AHUMADA,6.5325525211e-4
2018-11-01,Total España,CONSUMO X CAPITA,TRUCHA FRESCA,0.01972545584441
2018-12-01,Total España,CONSUMO X CAPITA,ALMEJAS,0.00238878124184
2018-12-01,Total España,CONSUMO X CAPITA,ALMEJAS CONGELADO,0.0238334875207
2018-12-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERB.FRESC",0.05698883385036
2018-12-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERBERECHO",0.08096315743039
2018-12-01,Total España,CONSUMO X CAPITA,ANCHOAS,0.00971350866994
2018-12-01,Total España,CONSUMO X CAPITA,ATUN,0.1646674430944
2018-12-01,Total España,CONSUMO X CAPITA,ATUN Y BONITO,0.02392403632166
2018-12-01,Total España,CONSUMO X CAPITA,BACALAO,0.07027822906146
2018-12-01,Total España,CONSUMO X CAPITA,BACALAO CONGELADO,0.03075957231859
2018-12-01,Total España,CONSUMO X CAPITA,BACALAO FRESCO,0.03951865674287
2018-12-01,Total España,CONSUMO X CAPITA,BERBEREC.CONGELADO,1.4083605932e-4
2018-12-01,Total España,CONSUMO X CAPITA,BERBERECHOS,0.01207464097128
2018-12-01,Total España,CONSUMO X CAPITA,BOQUERONES FRESCOS,0.03428096084109
2018-12-01,Total España,CONSUMO X CAPITA,CABALLA FRESCA,0.0149281115595
2018-12-01,Total España,CONSUMO X CAPITA,CALAMAR Y PULPO FR,0.09904241873936
2018-12-01,Total España,CONSUMO X CAPITA,CALAMARES,0.00807940741773
2018-12-01,Total España,CONSUMO X CAPITA,CALAMARES CONGELAD,0.04612580464599
2018-12-01,Total España,CONSUMO X CAPITA,"CALAMARES,PULPO",0.16257894771041
2018-12-01,Total España,CONSUMO X CAPITA,CHICHARRO/CABALLA,0.01112015317491
2018-12-01,Total España,CONSUMO X CAPITA,CONS.PESCADO/MOLUSCO,0.41792645443554
2018-12-01,Total España,CONSUMO X CAPITA,DORADA,0.05672452864988
2018-12-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.COCIDO,0.09095142756166
2018-12-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.CONG.,0.32517319141867
2018-12-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.FRESCO,0.05652537388146
2018-12-01,Total España,CONSUMO X CAPITA,GAMBAS/LANGOSTINOS,0.47264999286179
2018-12-01,Total España,CONSUMO X CAPITA,LENGUADO,0.03639714680226
2018-12-01,Total España,CONSUMO X CAPITA,LENGUADO CONGELADO,0.00484213876798
2018-12-01,Total España,CONSUMO X CAPITA,LENGUADO FRESCO,0.03155500803428
2018-12-01,Total España,CONSUMO X CAPITA,LUBINA,0.05904531282626
2018-12-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC COCI,0.13919958477883
2018-12-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC CONG,0.51840325780469
2018-12-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC FRES,0.49396242382181
2018-12-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSCO/CRUS,1.15156526640534
2018-12-01,Total España,CONSUMO X CAPITA,MEJILLON,0.1627272882098
2018-12-01,Total España,CONSUMO X CAPITA,MEJILLON CONGELADO,0.00875781779293
2018-12-01,Total España,CONSUMO X CAPITA,MEJILLON FRESCO,0.15396947041686
2018-12-01,Total España,CONSUMO X CAPITA,MEJILLONES,0.02930003171106
2018-12-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD,0.24437907341324
2018-12-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.CON,0.07964665519907
2018-12-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.FRE,0.16473241821416
2018-12-01,Total España,CONSUMO X CAPITA,OTRAS CONS.PESCADO,0.11312001803394
2018-12-01,Total España,CONSUMO X CAPITA,OTROS AHUMADOS,0.01308601979915
2018-12-01,Total España,CONSUMO X CAPITA,OTROS MARISC.COCI.,0.04824815721717
2018-12-01,Total España,CONSUMO X CAPITA,OTROS MARISC.CONG.,0.09696139604199
2018-12-01,Total España,CONSUMO X CAPITA,OTROS MARISC.FRES.,0.12743632693376
2018-12-01,Total España,CONSUMO X CAPITA,OTROS MARISC/MOLUSC,0.27264588019293
2018-12-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS,0.23663570460476
2018-12-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS CON,0.09785415199608
2018-12-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS FRE,0.13878155260867
2018-12-01,Total España,CONSUMO X CAPITA,PESCADO SALADO,0.030968193951
2018-12-01,Total España,CONSUMO X CAPITA,PESCADOS,1.00106342168635
2018-12-01,Total España,CONSUMO X CAPITA,PESCADOS CONGELADOS,0.22002591641868
2018-12-01,Total España,CONSUMO X CAPITA,PESCADOS FRESCOS,0.78103750526767
2018-12-01,Total España,CONSUMO X CAPITA,PULPO,8.6799374967e-4
2018-12-01,Total España,CONSUMO X CAPITA,PULPO CONGELADO,0.01741072432505
2018-12-01,Total España,CONSUMO X CAPITA,RAPE,0.04603260424655
2018-12-01,Total España,CONSUMO X CAPITA,RODABALLO,0.01850809821699
2018-12-01,Total España,CONSUMO X CAPITA,SALMON,0.12294251178418
2018-12-01,Total España,CONSUMO X CAPITA,SALMON AHUMADO,0.03313075878012
2018-12-01,Total España,CONSUMO X CAPITA,SALMON CONGELADO,0.00692339813694
2018-12-01,Total España,CONSUMO X CAPITA,SALMON FRESCO,0.11601911364723
2018-12-01,Total España,CONSUMO X CAPITA,SARDINA/BOQUERON,0.05665479818409
2018-12-01,Total España,CONSUMO X CAPITA,SARDINAS,0.01969357968617
2018-12-01,Total España,CONSUMO X CAPITA,SARDINAS FRESCAS,0.02048121181327
2018-12-01,Total España,CONSUMO X CAPITA,TOTAL CARNE,4.51475338958763
2018-12-01,Total España,CONSUMO X CAPITA,TOTAL PESCA,2.57055514252724
2018-12-01,Total España,CONSUMO X CAPITA,TRUCHA AHUMADA,6.8411810528e-4
2018-12-01,Total España,CONSUMO X CAPITA,TRUCHA FRESCA,0.01461326601545
2019-01-01,Total España,CONSUMO X CAPITA,ALMEJAS,0.00143697182565
2019-01-01,Total España,CONSUMO X CAPITA,ALMEJAS CONGELADO,0.00997131246431
2019-01-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERB.FRESC",0.02837428050934
2019-01-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERBERECHO",0.03838142448107
2019-01-01,Total España,CONSUMO X CAPITA,ANCHOAS,0.00695386257287
2019-01-01,Total España,CONSUMO X CAPITA,ATUN,0.15776272628753
2019-01-01,Total España,CONSUMO X CAPITA,ATUN Y BONITO,0.02694881401169
2019-01-01,Total España,CONSUMO X CAPITA,BACALAO,0.07511172969567
2019-01-01,Total España,CONSUMO X CAPITA,BACALAO CONGELADO,0.03105040155034
2019-01-01,Total España,CONSUMO X CAPITA,BACALAO FRESCO,0.04406132814532
2019-01-01,Total España,CONSUMO X CAPITA,BERBEREC.CONGELADO,3.583150741e-5
2019-01-01,Total España,CONSUMO X CAPITA,BERBERECHOS,0.00714995419144
2019-01-01,Total España,CONSUMO X CAPITA,BOQUERONES FRESCOS,0.0611503620177
2019-01-01,Total España,CONSUMO X CAPITA,CABALLA FRESCA,0.0119811317685
2019-01-01,Total España,CONSUMO X CAPITA,CALAMAR Y PULPO FR,0.07746530609523
2019-01-01,Total España,CONSUMO X CAPITA,CALAMARES,0.00818241141505
2019-01-01,Total España,CONSUMO X CAPITA,CALAMARES CONGELAD,0.03652873892269
2019-01-01,Total España,CONSUMO X CAPITA,"CALAMARES,PULPO",0.1194251595306
2019-01-01,Total España,CONSUMO X CAPITA,CHICHARRO/CABALLA,0.01099803512734
2019-01-01,Total España,CONSUMO X CAPITA,CONS.PESCADO/MOLUSCO,0.32050127422012
2019-01-01,Total España,CONSUMO X CAPITA,DORADA,0.05813508887439
2019-01-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.COCIDO,0.02311422501169
2019-01-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.CONG.,0.06969676517986
2019-01-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.FRESCO,0.02238351841422
2019-01-01,Total España,CONSUMO X CAPITA,GAMBAS/LANGOSTINOS,0.11519450860578
2019-01-01,Total España,CONSUMO X CAPITA,LENGUADO,0.05568455829173
2019-01-01,Total España,CONSUMO X CAPITA,LENGUADO CONGELADO,0.00404266140562
2019-01-01,Total España,CONSUMO X CAPITA,LENGUADO FRESCO,0.0516418968861
2019-01-01,Total España,CONSUMO X CAPITA,LUBINA,0.05979449075424
2019-01-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC COCI,0.04012478321127
2019-01-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC CONG,0.15218519699596
2019-01-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC FRES,0.2871958561086
2019-01-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSCO/CRUS,0.47950583631584
2019-01-01,Total España,CONSUMO X CAPITA,MEJILLON,0.09346132621795
2019-01-01,Total España,CONSUMO X CAPITA,MEJILLON CONGELADO,0.00295497895443
2019-01-01,Total España,CONSUMO X CAPITA,MEJILLON FRESCO,0.09050634726351
2019-01-01,Total España,CONSUMO X CAPITA,MEJILLONES,0.02187096360692
2019-01-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD,0.2563142609425
2019-01-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.CON,0.0906978534017
2019-01-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.FRE,0.16561640754079
2019-01-01,Total España,CONSUMO X CAPITA,OTRAS CONS.PESCADO,0.0698799242261
2019-01-01,Total España,CONSUMO X CAPITA,OTROS AHUMADOS,0.00534990706433
2019-01-01,Total España,CONSUMO X CAPITA,OTROS MARISC.COCI.,0.01701055819958
2019-01-01,Total España,CONSUMO X CAPITA,OTROS MARISC.CONG.,0.02756645545455
2019-01-01,Total España,CONSUMO X CAPITA,OTROS MARISC.FRES.,0.06846640382629
2019-01-01,Total España,CONSUMO X CAPITA,OTROS MARISC/MOLUSC,0.11304341748042
2019-01-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS,0.22902269582261
2019-01-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS CON,0.07085033328749
2019-01-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS FRE,0.15817236253512
2019-01-01,Total España,CONSUMO X CAPITA,PESCADO SALADO,0.0164888150869
2019-01-01,Total España,CONSUMO X CAPITA,PESCADOS,1.0365141552869
2019-01-01,Total España,CONSUMO X CAPITA,PESCADOS CONGELADOS,0.20491504112035
2019-01-01,Total España,CONSUMO X CAPITA,PESCADOS FRESCOS,0.83159911416654
2019-01-01,Total España,CONSUMO X CAPITA,PULPO,5.4193548693e-4
2019-01-01,Total España,CONSUMO X CAPITA,PULPO CONGELADO,0.00543111451267
2019-01-01,Total España,CONSUMO X CAPITA,RAPE,0.0363694287106
2019-01-01,Total España,CONSUMO X CAPITA,RODABALLO,0.01029632654412
2019-01-01,Total España,CONSUMO X CAPITA,SALMON,0.10410306843546
2019-01-01,Total España,CONSUMO X CAPITA,SALMON AHUMADO,0.01117013048261
2019-01-01,Total España,CONSUMO X CAPITA,SALMON CONGELADO,0.00827379147519
2019-01-01,Total España,CONSUMO X CAPITA,SALMON FRESCO,0.09582927696027
2019-01-01,Total España,CONSUMO X CAPITA,SARDINA/BOQUERON,0.08756489710226
2019-01-01,Total España,CONSUMO X CAPITA,SARDINAS,0.01903053710711
2019-01-01,Total España,CONSUMO X CAPITA,SARDINAS FRESCAS,0.02457084675903
2019-01-01,Total España,CONSUMO X CAPITA,TOTAL CARNE,4.05963964431543
2019-01-01,Total España,CONSUMO X CAPITA,TOTAL PESCA,1.83652126582287
2019-01-01,Total España,CONSUMO X CAPITA,TRUCHA AHUMADA,1.7391482618e-4
2019-01-01,Total España,CONSUMO X CAPITA,TRUCHA FRESCA,0.02518766433307
2019-02-01,Total España,CONSUMO X CAPITA,ALMEJAS,0.00169680704175
2019-02-01,Total España,CONSUMO X CAPITA,ALMEJAS CONGELADO,0.01038017254075
2019-02-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERB.FRESC",0.02396573679448
2019-02-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERBERECHO",0.03447508478925
2019-02-01,Total España,CONSUMO X CAPITA,ANCHOAS,0.00624279440628
2019-02-01,Total España,CONSUMO X CAPITA,ATUN,0.15237135043677
2019-02-01,Total España,CONSUMO X CAPITA,ATUN Y BONITO,0.0278778128247
2019-02-01,Total España,CONSUMO X CAPITA,BACALAO,0.10110563638817
2019-02-01,Total España,CONSUMO X CAPITA,BACALAO CONGELADO,0.02849274417277
2019-02-01,Total España,CONSUMO X CAPITA,BACALAO FRESCO,0.0726128922154
2019-02-01,Total España,CONSUMO X CAPITA,BERBEREC.CONGELADO,1.29175454e-4
2019-02-01,Total España,CONSUMO X CAPITA,BERBERECHOS,0.00590635890299
2019-02-01,Total España,CONSUMO X CAPITA,BOQUERONES FRESCOS,0.08069025385219
2019-02-01,Total España,CONSUMO X CAPITA,CABALLA FRESCA,0.01648678359984
2019-02-01,Total España,CONSUMO X CAPITA,CALAMAR Y PULPO FR,0.06188982764152
2019-02-01,Total España,CONSUMO X CAPITA,CALAMARES,0.00859755240717
2019-02-01,Total España,CONSUMO X CAPITA,CALAMARES CONGELAD,0.03400052401491
2019-02-01,Total España,CONSUMO X CAPITA,"CALAMARES,PULPO",0.10189136658216
2019-02-01,Total España,CONSUMO X CAPITA,CHICHARRO/CABALLA,0.0097164573184
2019-02-01,Total España,CONSUMO X CAPITA,CONS.PESCADO/MOLUSCO,0.30750212871071
2019-02-01,Total España,CONSUMO X CAPITA,DORADA,0.04781671733521
2019-02-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.COCIDO,0.01661045498142
2019-02-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.CONG.,0.05210903050474
2019-02-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.FRESCO,0.01564084160386
2019-02-01,Total España,CONSUMO X CAPITA,GAMBAS/LANGOSTINOS,0.08436032709003
2019-02-01,Total España,CONSUMO X CAPITA,LENGUADO,0.0498929816594
2019-02-01,Total España,CONSUMO X CAPITA,LENGUADO CONGELADO,0.00434816930717
2019-02-01,Total España,CONSUMO X CAPITA,LENGUADO FRESCO,0.04554481235222
2019-02-01,Total España,CONSUMO X CAPITA,LUBINA,0.05125257550905
2019-02-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC COCI,0.03427693417074
2019-02-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC CONG,0.12495057382945
2019-02-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC FRES,0.24791224729456
2019-02-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSCO/CRUS,0.40713975529476
2019-02-01,Total España,CONSUMO X CAPITA,MEJILLON,0.08572808591327
2019-02-01,Total España,CONSUMO X CAPITA,MEJILLON CONGELADO,0.00302215027984
2019-02-01,Total España,CONSUMO X CAPITA,MEJILLON FRESCO,0.08270593563342
2019-02-01,Total España,CONSUMO X CAPITA,MEJILLONES,0.02032938364004
2019-02-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD,0.23277951594254
2019-02-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.CON,0.07562820872023
2019-02-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.FRE,0.15715130722231
2019-02-01,Total España,CONSUMO X CAPITA,OTRAS CONS.PESCADO,0.06989102477436
2019-02-01,Total España,CONSUMO X CAPITA,OTROS AHUMADOS,0.00388296093987
2019-02-01,Total España,CONSUMO X CAPITA,OTROS MARISC.COCI.,0.01766647918931
2019-02-01,Total España,CONSUMO X CAPITA,OTROS MARISC.CONG.,0.01930850610945
2019-02-01,Total España,CONSUMO X CAPITA,OTROS MARISC.FRES.,0.06370990562125
2019-02-01,Total España,CONSUMO X CAPITA,OTROS MARISC/MOLUSC,0.10068489092002
2019-02-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS,0.20844616021008
2019-02-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS CON,0.06434738495796
2019-02-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS FRE,0.14409877525212
2019-02-01,Total España,CONSUMO X CAPITA,PESCADO SALADO,0.01783104915337
2019-02-01,Total España,CONSUMO X CAPITA,PESCADOS,0.99511852624205
2019-02-01,Total España,CONSUMO X CAPITA,PESCADOS CONGELADOS,0.18159581153034
2019-02-01,Total España,CONSUMO X CAPITA,PESCADOS FRESCOS,0.8135227147117
2019-02-01,Total España,CONSUMO X CAPITA,PULPO,5.4877446533e-4
2019-02-01,Total España,CONSUMO X CAPITA,PULPO CONGELADO,0.00600101492572
2019-02-01,Total España,CONSUMO X CAPITA,RAPE,0.02384562539342
2019-02-01,Total España,CONSUMO X CAPITA,RODABALLO,0.00884722585184
2019-02-01,Total España,CONSUMO X CAPITA,SALMON,0.09176067235925
2019-02-01,Total España,CONSUMO X CAPITA,SALMON AHUMADO,0.00956041656466
2019-02-01,Total España,CONSUMO X CAPITA,SALMON CONGELADO,0.0087793043722
2019-02-01,Total España,CONSUMO X CAPITA,SALMON FRESCO,0.08298136798705
2019-02-01,Total España,CONSUMO X CAPITA,SARDINA/BOQUERON,0.11273296202982
2019-02-01,Total España,CONSUMO X CAPITA,SARDINAS,0.01844639894007
2019-02-01,Total España,CONSUMO X CAPITA,SARDINAS FRESCAS,0.02932220662435
2019-02-01,Total España,CONSUMO X CAPITA,TOTAL CARNE,3.66473643679462
2019-02-01,Total España,CONSUMO X CAPITA,TOTAL PESCA,1.70976041024753
2019-02-01,Total España,CONSUMO X CAPITA,TRUCHA AHUMADA,3.1184887294e-4
2019-02-01,Total España,CONSUMO X CAPITA,TRUCHA FRESCA,0.02227385713867
2019-03-01,Total España,CONSUMO X CAPITA,ALMEJAS,0.00213237087459
2019-03-01,Total España,CONSUMO X CAPITA,ALMEJAS CONGELADO,0.01064637322749
2019-03-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERB.FRESC",0.025365468232
2019-03-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERBERECHO",0.03614449795438
2019-03-01,Total España,CONSUMO X CAPITA,ANCHOAS,0.0072935415176
2019-03-01,Total España,CONSUMO X CAPITA,ATUN,0.1862261363943
2019-03-01,Total España,CONSUMO X CAPITA,ATUN Y BONITO,0.02567745434415
2019-03-01,Total España,CONSUMO X CAPITA,BACALAO,0.11823933262268
2019-03-01,Total España,CONSUMO X CAPITA,BACALAO CONGELADO,0.03993214100135
2019-03-01,Total España,CONSUMO X CAPITA,BACALAO FRESCO,0.07830719162133
2019-03-01,Total España,CONSUMO X CAPITA,BERBEREC.CONGELADO,1.3265649488e-4
2019-03-01,Total España,CONSUMO X CAPITA,BERBERECHOS,0.00771062510567
2019-03-01,Total España,CONSUMO X CAPITA,BOQUERONES FRESCOS,0.08985713863655
2019-03-01,Total España,CONSUMO X CAPITA,CABALLA FRESCA,0.05412583968541
2019-03-01,Total España,CONSUMO X CAPITA,CALAMAR Y PULPO FR,0.06715510820193
2019-03-01,Total España,CONSUMO X CAPITA,CALAMARES,0.00812013343679
2019-03-01,Total España,CONSUMO X CAPITA,CALAMARES CONGELAD,0.03811516337006
2019-03-01,Total España,CONSUMO X CAPITA,"CALAMARES,PULPO",0.11011498661454
2019-03-01,Total España,CONSUMO X CAPITA,CHICHARRO/CABALLA,0.01177091513588
2019-03-01,Total España,CONSUMO X CAPITA,CONS.PESCADO/MOLUSCO,0.38153380563086
2019-03-01,Total España,CONSUMO X CAPITA,DORADA,0.05744345100341
2019-03-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.COCIDO,0.0174569801898
2019-03-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.CONG.,0.07033227156757
2019-03-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.FRESCO,0.02087175382619
2019-03-01,Total España,CONSUMO X CAPITA,GAMBAS/LANGOSTINOS,0.10866100558356
2019-03-01,Total España,CONSUMO X CAPITA,LENGUADO,0.06095748999174
