date,source,catTL,value
2012-05-01,Mixed,Low,0.6742221524434757
2012-05-01,Mixed,Medium,0.5297306892527662
2012-05-01,Wild,High,0.7804476545799762
2012-05-01,Wild,Low,0.1736308730385096
2012-05-01,Wild,Medium,0.11795250722453096
2012-06-01,Farmed,High,0.13471827157417107
2012-06-01,Farmed,Low,0.08583277752742667
2012-06-01,Farmed,Medium,0.0823482127393072
2012-06-01,Mixed,Low,0.7032473854347038
2012-06-01,Mixed,Medium,0.5405047734275815
2012-06-01,Wild,High,0.7971283289528553
2012-06-01,Wild,Low,0.18018909617084958
2012-06-01,Wild,Medium,0.11509743461142839
2012-07-01,Farmed,High,0.13227844673031242
2012-07-01,Farmed,Low,0.09061735219008969
2012-07-01,Farmed,Medium,0.07014735198987596
2012-07-01,Mixed,Low,0.6930190058557479
2012-07-01,Mixed,Medium,0.49439707640279973
2012-07-01,Wild,High,0.8013841301885042
2012-07-01,Wild,Low,0.15888187137786336
2012-07-01,Wild,Medium,0.10962888414066943
2012-08-01,Farmed,High,0.10980470781713966
2012-08-01,Farmed,Low,0.08698062394862993
2012-08-01,Farmed,Medium,0.06924934884227424
2012-08-01,Mixed,Low,0.7018792167522446
2012-08-01,Mixed,Medium,0.48537319754079866
2012-08-01,Wild,High,0.7604667046798703
2012-08-01,Wild,Low,0.14785316847156704
2012-08-01,Wild,Medium,0.10687561560690578
2012-09-01,Farmed,High,0.12720669339608132
2012-09-01,Farmed,Low,0.09425625109422195
2012-09-01,Farmed,Medium,0.080670941692288
2012-09-01,Mixed,Low,0.692046983111015
2012-09-01,Mixed,Medium,0.507827183423652
2012-09-01,Wild,High,0.7918445018755237
2012-09-01,Wild,Low,0.15302607468633533
2012-09-01,Wild,Medium,0.11965039956693867
2012-10-01,Farmed,High,0.15097892271992688
2012-10-01,Farmed,Low,0.1117116349749064
2012-10-01,Farmed,Medium,0.09434003867337937
2012-10-01,Mixed,Low,0.7846654692188567
2012-10-01,Mixed,Medium,0.5435736563139226
2012-10-01,Wild,High,0.8120739926516275
2012-10-01,Wild,Low,0.16776813022642967
2012-10-01,Wild,Medium,0.12873549111630342
2012-11-01,Farmed,High,0.16835876753960932
2012-11-01,Farmed,Low,0.11432880295910602
2012-11-01,Farmed,Medium,0.09830128098437373
2012-11-01,Mixed,Low,0.99008178990291
2012-11-01,Mixed,Medium,0.6320344551389113
2012-11-01,Wild,High,0.8519145524084478
2012-11-01,Wild,Low,0.1532889419359717
2012-11-01,Wild,Medium,0.12909582111993378
2012-12-01,Farmed,High,0.19785611966210007
2012-12-01,Farmed,Low,0.16839523467250686
2012-12-01,Farmed,Medium,0.11331879361760477
2012-12-01,Mixed,Low,1.6904786611161233
2012-12-01,Mixed,Medium,0.8949470716251384
2012-12-01,Wild,High,0.8519521048726817
2012-12-01,Wild,Low,0.09746644412054095
2012-12-01,Wild,Medium,0.11398714065445893
2013-01-01,Farmed,High,0.13684045242727
2013-01-01,Farmed,Low,0.11573869915199
2013-01-01,Farmed,Medium,0.11101412659363999
2013-01-01,Mixed,Low,0.95370241093091
2013-01-01,Mixed,Medium,0.58160532239202
2013-01-01,Wild,High,0.8874092170805
2013-01-01,Wild,Low,0.12649716804743
2013-01-01,Wild,Medium,0.12609565155959
2013-02-01,Farmed,High,0.12089402602855
2013-02-01,Farmed,Low,0.09240401006754
2013-02-01,Farmed,Medium,0.08281687873323
2013-02-01,Mixed,Low,0.75573488891655
2013-02-01,Mixed,Medium,0.49170533939819
2013-02-01,Wild,High,0.82621438223278
2013-02-01,Wild,Low,0.11932107734307
2013-02-01,Wild,Medium,0.12632745565463
2013-03-01,Farmed,High,0.10987693075509
2013-03-01,Farmed,Low,0.09388636204672
2013-03-01,Farmed,Medium,0.08401090920449
2013-03-01,Mixed,Low,0.83908836838931
2013-03-01,Mixed,Medium,0.5826896053880101
2013-03-01,Wild,High,0.99643762690294
2013-03-01,Wild,Low,0.14089318447286
2013-03-01,Wild,Medium,0.23441685703402
2013-04-01,Farmed,High,0.11743074072385
2013-04-01,Farmed,Low,0.05183671726508
2013-04-01,Farmed,Medium,0.08218704955399
2013-04-01,Mixed,Low,0.75040618022108
2013-04-01,Mixed,Medium,0.5312505335580601
2013-04-01,Wild,High,0.91747532657123
2013-04-01,Wild,Low,0.16471157204297
2013-04-01,Wild,Medium,0.18397160517615
2013-05-01,Farmed,High,0.10518342897543
2013-05-01,Farmed,Low,0.0675851623068
2013-05-01,Farmed,Medium,0.08787095402299999
2013-05-01,Mixed,Low,0.73273082099508
2013-05-01,Mixed,Medium,0.52779499918263
2013-05-01,Wild,High,0.86462369995039
2013-05-01,Wild,Low,0.19221928809757
2013-05-01,Wild,Medium,0.13789602349833
2013-06-01,Farmed,High,0.14307067607807
2013-06-01,Farmed,Low,0.08200365325037
2013-06-01,Farmed,Medium,0.07897194487364001
2013-06-01,Mixed,Low,0.71243063526328
2013-06-01,Mixed,Medium,0.52436478945073
2013-06-01,Wild,High,0.84584560471075
2013-06-01,Wild,Low,0.19134771666550002
2013-06-01,Wild,Medium,0.13218936523418
2013-07-01,Farmed,High,0.11128889125511
2013-07-01,Farmed,Low,0.07779940505373001
2013-07-01,Farmed,Medium,0.07116809419872
2013-07-01,Mixed,Low,0.71423170119041
2013-07-01,Mixed,Medium,0.5101517303390201
2013-07-01,Wild,High,0.8553456792739
2013-07-01,Wild,Low,0.20633391199638002
2013-07-01,Wild,Medium,0.13437593223866
2013-08-01,Farmed,High,0.07724488558468
2013-08-01,Farmed,Low,0.07975959202533
2013-08-01,Farmed,Medium,0.06423582598577
2013-08-01,Mixed,Low,0.7165698189798401
2013-08-01,Mixed,Medium,0.48569028653716
2013-08-01,Wild,High,0.77614872670717
2013-08-01,Wild,Low,0.17191542279214
2013-08-01,Wild,Medium,0.1180664382495
2013-09-01,Farmed,High,0.13116283102881002
2013-09-01,Farmed,Low,0.09686983668381999
2013-09-01,Farmed,Medium,0.08010769336908
2013-09-01,Mixed,Low,0.756182753914
2013-09-01,Mixed,Medium,0.53405486281386
2013-09-01,Wild,High,0.80358839491513
2013-09-01,Wild,Low,0.19821931162096
2013-09-01,Wild,Medium,0.14320438291621
2013-10-01,Farmed,High,0.15092556054227002
2013-10-01,Farmed,Low,0.09496709562184
2013-10-01,Farmed,Medium,0.09757534419245001
2013-10-01,Mixed,Low,0.76531738438514
2013-10-01,Mixed,Medium,0.53995784089136
2013-10-01,Wild,High,0.8049304377804
2013-10-01,Wild,Low,0.19589701092444
2013-10-01,Wild,Medium,0.1478878803587
2013-11-01,Farmed,High,0.14353549071826
2013-11-01,Farmed,Low,0.09013746550043
2013-11-01,Farmed,Medium,0.10003273906758
2013-11-01,Mixed,Low,0.9034839814047599
2013-11-01,Mixed,Medium,0.60264207141048
2013-11-01,Wild,High,0.80276965889574
2013-11-01,Wild,Low,0.16094321655236
2013-11-01,Wild,Medium,0.11938307705595
2013-12-01,Farmed,High,0.18360408459571
2013-12-01,Farmed,Low,0.16073621626915
2013-12-01,Farmed,Medium,0.11253645091959
2013-12-01,Mixed,Low,1.70622797615679
2013-12-01,Mixed,Medium,0.91636821168845
2013-12-01,Wild,High,0.8646348114686699
2013-12-01,Wild,Low,0.12278422455344
2013-12-01,Wild,Medium,0.13411658715259
2014-01-01,Farmed,High,0.11543398153461
2014-01-01,Farmed,Low,0.12281555070353
2014-01-01,Farmed,Medium,0.11135073256637
2014-01-01,Mixed,Low,0.89670642639316
2014-01-01,Mixed,Medium,0.52545008563417
2014-01-01,Wild,High,0.85224863216391
2014-01-01,Wild,Low,0.12695295915349
2014-01-01,Wild,Medium,0.11303321450821001
2014-02-01,Farmed,High,0.10828070660134
2014-02-01,Farmed,Low,0.09629847565209
2014-02-01,Farmed,Medium,0.07910118040344
2014-02-01,Mixed,Low,0.70491259741609
2014-02-01,Mixed,Medium,0.44728489685051
2014-02-01,Wild,High,0.80981805762253
2014-02-01,Wild,Low,0.13860912957868
2014-02-01,Wild,Medium,0.1186326706248
2014-03-01,Farmed,High,0.14146336603382
2014-03-01,Farmed,Low,0.10222275569646999
2014-03-01,Farmed,Medium,0.07801503703723
2014-03-01,Mixed,Low,0.76098269112343
2014-03-01,Mixed,Medium,0.52150450019532
2014-03-01,Wild,High,0.93032830996861
2014-03-01,Wild,Low,0.15069406851663
2014-03-01,Wild,Medium,0.18306724349807
2014-04-01,Farmed,High,0.11410386216065001
2014-04-01,Farmed,Low,0.08747771141935
2014-04-01,Farmed,Medium,0.07237039774925999
2014-04-01,Mixed,Low,0.69570477787651
2014-04-01,Mixed,Medium,0.5337623216745
2014-04-01,Wild,High,0.89226272622781
2014-04-01,Wild,Low,0.17523246457894
2014-04-01,Wild,Medium,0.18145402812627
2014-05-01,Farmed,High,0.14633949363594
2014-05-01,Farmed,Low,0.08114838418335
2014-05-01,Farmed,Medium,0.08289306694071999
2014-05-01,Mixed,Low,0.6975422136096999
2014-05-01,Mixed,Medium,0.53770764832719
2014-05-01,Wild,High,0.84228688866976
2014-05-01,Wild,Low,0.21243267855098
2014-05-01,Wild,Medium,0.14138584150809
2014-06-01,Farmed,High,0.13378817362449
2014-06-01,Farmed,Low,0.07981839286393
2014-06-01,Farmed,Medium,0.06588204864806
2014-06-01,Mixed,Low,0.65440804835287
2014-06-01,Mixed,Medium,0.48137012410839
2014-06-01,Wild,High,0.8029429816052001
2014-06-01,Wild,Low,0.18462730129215998
2014-06-01,Wild,Medium,0.12915991051529
2014-07-01,Farmed,High,0.13142345127164
2014-07-01,Farmed,Low,0.08276365601276
2014-07-01,Farmed,Medium,0.08291932481243
2014-07-01,Mixed,Low,0.70638451688236
2014-07-01,Mixed,Medium,0.49503367647747
2014-07-01,Wild,High,0.85811019895158
2014-07-01,Wild,Low,0.17458977137832
2014-07-01,Wild,Medium,0.12000377949579
2014-08-01,Farmed,High,0.13254659191216
2014-08-01,Farmed,Low,0.09034618646756999
2014-08-01,Farmed,Medium,0.06922056860177
2014-08-01,Mixed,Low,0.66859247636061
2014-08-01,Mixed,Medium,0.45695688461881
2014-08-01,Wild,High,0.72332596899303
2014-08-01,Wild,Low,0.15431213775922
2014-08-01,Wild,Medium,0.10233643934164
2014-09-01,Farmed,High,0.15420661747886
2014-09-01,Farmed,Low,0.0922189706057
2014-09-01,Farmed,Medium,0.07489722152263
2014-09-01,Mixed,Low,0.71998872423044
2014-09-01,Mixed,Medium,0.50856337393553
2014-09-01,Wild,High,0.78977006325785
2014-09-01,Wild,Low,0.17996632828143
2014-09-01,Wild,Medium,0.12356027547931
2014-10-01,Farmed,High,0.19260647374252998
2014-10-01,Farmed,Low,0.10191307566711999
2014-10-01,Farmed,Medium,0.08796215242053
2014-10-01,Mixed,Low,0.75926389434421
2014-10-01,Mixed,Medium,0.52551643305173
2014-10-01,Wild,High,0.7814659388251299
2014-10-01,Wild,Low,0.16384255388089
2014-10-01,Wild,Medium,0.12314681372179
2014-11-01,Farmed,High,0.16527837602406
2014-11-01,Farmed,Low,0.09607489556332001
2014-11-01,Farmed,Medium,0.09569559759474999
2014-11-01,Mixed,Low,0.85906020741146
2014-11-01,Mixed,Medium,0.5777042319378001
2014-11-01,Wild,High,0.7705829366750699
2014-11-01,Wild,Low,0.1467500871058
2014-11-01,Wild,Medium,0.10881654298031
2014-12-01,Farmed,High,0.18674070301829
2014-12-01,Farmed,Low,0.18168355739658001
2014-12-01,Farmed,Medium,0.10671591703618
2014-12-01,Mixed,Low,1.69051991812185
2014-12-01,Mixed,Medium,0.9068223591440501
2014-12-01,Wild,High,0.86595291435147
2014-12-01,Wild,Low,0.09443202508216
2014-12-01,Wild,Medium,0.11766236195221
2015-01-01,Farmed,High,0.16133283462629
2015-01-01,Farmed,Low,0.12067385178397999
2015-01-01,Farmed,Medium,0.10128668049245
2015-01-01,Mixed,Low,0.85182891611075
2015-01-01,Mixed,Medium,0.50123852051494
2015-01-01,Wild,High,0.84795689848385
2015-01-01,Wild,Low,0.12357308899595
2015-01-01,Wild,Medium,0.10454005192219
2015-02-01,Farmed,High,0.15987658909245
2015-02-01,Farmed,Low,0.09097157657731
2015-02-01,Farmed,Medium,0.08184381404433999
2015-02-01,Mixed,Low,0.63808534344191
2015-02-01,Mixed,Medium,0.43718206941569
2015-02-01,Wild,High,0.78257795810141
2015-02-01,Wild,Low,0.11872850481276
2015-02-01,Wild,Medium,0.11003315212275
2015-03-01,Farmed,High,0.15536249223459
2015-03-01,Farmed,Low,0.09360797838097
2015-03-01,Farmed,Medium,0.0819250982616
2015-03-01,Mixed,Low,0.6931032848584799
2015-03-01,Mixed,Medium,0.50925767258121
2015-03-01,Wild,High,0.87969804010396
2015-03-01,Wild,Low,0.15345031357296
2015-03-01,Wild,Medium,0.18853881435721
2015-04-01,Farmed,High,0.15922436708865
2015-04-01,Farmed,Low,0.08114106423775
2015-04-01,Farmed,Medium,0.08638001586039
2015-04-01,Mixed,Low,0.65804600900502
2015-04-01,Mixed,Medium,0.46913591519894
2015-04-01,Wild,High,0.82514280611271
2015-04-01,Wild,Low,0.16007344619579
2015-04-01,Wild,Medium,0.16134537068805002
2015-05-01,Farmed,High,0.15930318251638
