date,type,value
2017-10-01,Preserved,0.39279830575771
2017-11-01,Fresh,1.51146128597431
2017-11-01,Frozen,0.65572065267324
2017-11-01,Preserved,0.40645863620651
2017-12-01,Fresh,1.83469814580783
2017-12-01,Frozen,1.2472753719421
2017-12-01,Preserved,0.66366464601157
2018-01-01,Fresh,1.43248059142734
2018-01-01,Frozen,0.55736464192289
2018-01-01,Preserved,0.40844621345795
2018-02-01,Fresh,1.3436506552152
2018-02-01,Frozen,0.4548160234554
2018-02-01,Preserved,0.35834161275844
2018-03-01,Fresh,1.51285304172388
2018-03-01,Frozen,0.56239112402463
2018-03-01,Preserved,0.47233377484153
2018-04-01,Fresh,1.35775812991646
2018-04-01,Frozen,0.48523942554902
2018-04-01,Preserved,0.41053456355189
2018-05-01,Fresh,1.37282446426443
2018-05-01,Frozen,0.48674436125955
2018-05-01,Preserved,0.41150504793785003
2018-06-01,Fresh,1.39579467459365
2018-06-01,Frozen,0.46833308079208
2018-06-01,Preserved,0.47602395689159
2018-07-01,Fresh,1.3595322092715
2018-07-01,Frozen,0.47225360943725
2018-07-01,Preserved,0.45528072112907
2018-08-01,Fresh,1.17722600876562
2018-08-01,Frozen,0.47232317681877
2018-08-01,Preserved,0.43439184833622
2018-09-01,Fresh,1.32863047840334
2018-09-01,Frozen,0.47746701910751
2018-09-01,Preserved,0.40068463307667
2018-10-01,Fresh,1.42629488551852
2018-10-01,Frozen,0.52674267174343
2018-10-01,Preserved,0.40638620807523
2018-11-01,Fresh,1.48293211083632
2018-11-01,Frozen,0.66012870057543
2018-11-01,Preserved,0.41646545961245
2018-12-01,Fresh,1.79803792133247
2018-12-01,Frozen,1.256832432028
2018-12-01,Preserved,0.66702559228209
2019-01-01,Fresh,1.4206359531450299
2019-01-01,Frozen,0.50928543511222
2019-01-01,Preserved,0.37887987703568
2019-02-01,Fresh,1.32445775690083
2019-02-01,Frozen,0.43149695918919
2019-02-01,Preserved,0.35572661341206
2019-03-01,Fresh,1.44530869946816
2019-03-01,Frozen,0.51106684723732
2019-03-01,Preserved,0.42107957383821
2019-04-01,Fresh,1.3789863556972999
2019-04-01,Frozen,0.52322076415608
2019-04-01,Preserved,0.44532572847671
2019-05-01,Fresh,1.3580145625161
2019-05-01,Frozen,0.44492732091066
2019-05-01,Preserved,0.42674059111207
2019-06-01,Fresh,1.31424867806432
2019-06-01,Frozen,0.44661785341088
2019-06-01,Preserved,0.44625474545816
2019-07-01,Fresh,1.31255013374339
2019-07-01,Frozen,0.44899703110028
2019-07-01,Preserved,0.46703576687184
2019-08-01,Fresh,1.19683925885297
2019-08-01,Frozen,0.46616117015476
2019-08-01,Preserved,0.46041898567204004
2019-09-01,Fresh,1.30155763804979
2019-09-01,Frozen,0.45556039945379
2019-09-01,Preserved,0.405913813
2019-10-01,Fresh,1.43908377217478
2019-10-01,Frozen,0.47432284717661
2019-10-01,Preserved,0.40099576446187
2019-11-01,Fresh,1.44383738467091
2019-11-01,Frozen,0.6649762425065799
2019-11-01,Preserved,0.44574243200108
2019-12-01,Fresh,1.64516404348266
2019-12-01,Frozen,1.23234724373874
2019-12-01,Preserved,0.69202420930372
2020-01-01,Fresh,1.29997485783269
2020-01-01,Frozen,0.51973707150359
2020-01-01,Preserved,0.40506347401134
2020-02-01,Fresh,1.33726534402035
2020-02-01,Frozen,0.42548984690851
2020-02-01,Preserved,0.39547202788909
2020-03-01,Fresh,1.3744315756646
2020-03-01,Frozen,0.55783166593894
2020-03-01,Preserved,0.49948553593892
2020-04-01,Fresh,1.64920597434459
2020-04-01,Frozen,0.70891576753358
2020-04-01,Preserved,0.49599246897361
2020-05-01,Fresh,1.6680498587983201
2020-05-01,Frozen,0.62512997578291
2020-05-01,Preserved,0.51389201145697
2020-06-01,Fresh,1.4733535155141
2020-06-01,Frozen,0.53094882450132
2020-06-01,Preserved,0.50255694763494
2020-07-01,Fresh,1.43998332199329
2020-07-01,Frozen,0.48667517539694
2020-07-01,Preserved,0.51012004399935
2020-08-01,Fresh,1.3033032022454
2020-08-01,Frozen,0.47047256004092
2020-08-01,Preserved,0.45017722480189
2020-09-01,Fresh,1.4988061506930601
2020-09-01,Frozen,0.49427244152556
2020-09-01,Preserved,0.43340486823347
2020-10-01,Fresh,1.67318457330908
2020-10-01,Frozen,0.5506348201782499
2020-10-01,Preserved,0.47474226667169
2020-11-01,Fresh,1.66145923082781
2020-11-01,Frozen,0.64890761079514
2020-11-01,Preserved,0.45873515769880996
2020-12-01,Fresh,2.00157149973237
2020-12-01,Frozen,1.3291487006207
2020-12-01,Preserved,0.8099716434972
2021-01-01,Fresh,1.41662657942593
2021-01-01,Frozen,0.55553157843163
2021-01-01,Preserved,0.43653409208209
2021-02-01,Fresh,1.48995083544852
2021-02-01,Frozen,0.5220184590650699
2021-02-01,Preserved,0.42012052532407
2021-03-01,Fresh,1.58197284001472
2021-03-01,Frozen,0.53974299224981
2021-03-01,Preserved,0.49881167291233
2021-04-01,Fresh,1.47512848367305
2021-04-01,Frozen,0.51349818096539
2021-04-01,Preserved,0.46499707483292
2021-05-01,Fresh,1.3156295353129699
2021-05-01,Frozen,0.46626583216753004
2021-05-01,Preserved,0.45925676761743
2021-06-01,Fresh,1.26346061322554
2021-06-01,Frozen,0.45265680958275
2021-06-01,Preserved,0.45847886337176996
2021-07-01,Fresh,1.3233471258040599
2021-07-01,Frozen,0.48063035786613
2021-07-01,Preserved,0.49557339530571
2021-08-01,Fresh,1.19696844689139
2021-08-01,Frozen,0.43655639189316003
2021-08-01,Preserved,0.44435394141239
2021-09-01,Fresh,1.25448162478861
2021-09-01,Frozen,0.44869734582968
2021-09-01,Preserved,0.42009463304423
2021-10-01,Fresh,1.40639852144247
2021-10-01,Frozen,0.46228809894455997
2021-10-01,Preserved,0.43987857793805
2021-11-01,Fresh,1.38046066530884
2021-11-01,Frozen,0.60777998360373
2021-11-01,Preserved,0.48198393888496
